date,city,country,latitude,longitude,temp_max_c,temp_min_c,temp_mean_c,precipitation_mm,wind_max_kmh,humidity_pct
2023-08-04,Paris,Europe,48.86,2.35,20.9,14.0,17.1,2.7,15.8,81
2023-08-05,Paris,Europe,48.86,2.35,19.2,12.1,15.9,5.1,30.3,80
2023-08-06,Paris,Europe,48.86,2.35,19.0,13.1,15.9,1.5,29.0,69
2023-08-07,Paris,Europe,48.86,2.35,21.0,11.9,16.6,0.5,16.9,73
2023-08-08,Paris,Europe,48.86,2.35,22.7,13.4,18.3,0.5,17.2,71
2023-08-09,Paris,Europe,48.86,2.35,23.0,16.1,19.4,0.2,16.3,74
2023-08-10,Paris,Europe,48.86,2.35,25.7,13.6,20.0,0.0,12.8,75
2023-08-11,Paris,Europe,48.86,2.35,26.9,16.6,21.3,3.6,15.1,80
2023-08-12,Paris,Europe,48.86,2.35,25.2,18.1,21.2,9.0,19.6,77
2023-08-13,Paris,Europe,48.86,2.35,23.2,15.5,19.3,0.0,16.5,71
2023-08-14,Paris,Europe,48.86,2.35,27.0,14.9,20.5,0.0,19.4,74
2023-08-15,Paris,Europe,48.86,2.35,24.0,16.0,20.2,0.8,12.0,77
2023-08-16,Paris,Europe,48.86,2.35,25.9,15.8,20.7,0.1,11.7,71
2023-08-17,Paris,Europe,48.86,2.35,27.5,16.7,22.0,0.7,13.4,76
2023-08-18,Paris,Europe,48.86,2.35,30.8,17.5,23.8,0.5,13.2,81
2023-08-19,Paris,Europe,48.86,2.35,27.0,19.5,23.6,6.9,15.0,74
2023-08-20,Paris,Europe,48.86,2.35,29.2,16.9,22.9,0.3,14.8,74
2023-08-21,Paris,Europe,48.86,2.35,27.2,16.1,21.6,0.0,9.7,67
2023-08-22,Paris,Europe,48.86,2.35,29.5,15.9,22.9,0.0,11.8,66
2023-08-23,Paris,Europe,48.86,2.35,30.5,17.4,24.2,0.0,11.8,65
2023-08-24,Paris,Europe,48.86,2.35,26.2,19.4,22.6,14.0,16.9,84
2023-08-25,Paris,Europe,48.86,2.35,22.4,15.2,19.9,26.7,17.2,80
2023-08-26,Paris,Europe,48.86,2.35,21.4,13.9,17.4,0.5,22.1,69
2023-08-27,Paris,Europe,48.86,2.35,20.9,12.0,16.2,0.6,19.0,76
2023-08-28,Paris,Europe,48.86,2.35,20.9,13.1,16.4,2.3,13.1,76
2023-08-29,Paris,Europe,48.86,2.35,20.7,10.6,15.8,1.0,12.4,78
2023-08-30,Paris,Europe,48.86,2.35,20.0,12.9,16.3,1.3,20.5,69
2023-08-31,Paris,Europe,48.86,2.35,18.6,12.4,15.7,7.4,21.1,83
2023-09-01,Paris,Europe,48.86,2.35,23.0,16.4,19.0,3.1,20.9,85
2023-09-02,Paris,Europe,48.86,2.35,27.0,15.2,21.1,0.8,15.9,79
2023-09-03,Paris,Europe,48.86,2.35,29.6,17.2,23.0,0.0,15.2,73
2023-09-04,Paris,Europe,48.86,2.35,29.0,16.8,22.6,0.0,19.5,69
2023-09-05,Paris,Europe,48.86,2.35,31.9,17.3,24.5,0.0,10.0,62
2023-09-06,Paris,Europe,48.86,2.35,32.0,16.8,24.0,0.0,11.2,70
2023-09-07,Paris,Europe,48.86,2.35,30.6,14.7,22.8,0.0,10.1,68
2023-09-08,Paris,Europe,48.86,2.35,33.8,17.7,25.6,0.0,11.6,58
2023-09-09,Paris,Europe,48.86,2.35,34.0,18.5,25.9,0.0,12.9,58
2023-09-10,Paris,Europe,48.86,2.35,33.7,19.4,26.2,0.0,12.8,52
2023-09-11,Paris,Europe,48.86,2.35,26.5,18.6,22.4,1.1,14.9,75
2023-09-12,Paris,Europe,48.86,2.35,20.2,16.3,18.6,27.2,8.4,93
2023-09-13,Paris,Europe,48.86,2.35,21.6,16.2,18.8,0.8,9.2,83
2023-09-14,Paris,Europe,48.86,2.35,23.4,13.3,18.5,0.1,7.5,79
2023-09-15,Paris,Europe,48.86,2.35,26.0,12.7,19.3,0.0,9.9,72
2023-09-16,Paris,Europe,48.86,2.35,24.5,13.4,19.2,0.0,10.4,80
2023-09-17,Paris,Europe,48.86,2.35,24.3,17.1,20.2,3.5,14.8,86
2023-09-18,Paris,Europe,48.86,2.35,23.4,16.1,18.8,8.9,22.3,81
2023-09-19,Paris,Europe,48.86,2.35,21.1,12.6,17.1,0.8,26.4,73
2023-09-20,Paris,Europe,48.86,2.35,23.8,16.2,20.0,0.1,30.4,71
2023-09-21,Paris,Europe,48.86,2.35,20.2,13.8,16.9,19.0,23.7,82
2023-09-22,Paris,Europe,48.86,2.35,16.5,11.0,13.1,8.1,27.3,80
2023-09-23,Paris,Europe,48.86,2.35,17.2,10.1,13.4,0.3,13.7,79
2023-09-24,Paris,Europe,48.86,2.35,19.9,7.4,13.5,0.0,15.5,75
2023-09-25,Paris,Europe,48.86,2.35,22.8,8.9,16.0,0.0,8.7,77
2023-09-26,Paris,Europe,48.86,2.35,23.6,12.6,17.4,0.0,10.7,78
2023-09-27,Paris,Europe,48.86,2.35,25.0,12.1,18.8,0.0,15.9,78
2023-09-28,Paris,Europe,48.86,2.35,21.6,14.4,18.6,0.0,14.7,75
2023-09-29,Paris,Europe,48.86,2.35,21.5,11.7,18.4,0.1,26.4,73
2023-09-30,Paris,Europe,48.86,2.35,21.9,9.2,15.1,0.0,9.7,83
2023-10-01,Paris,Europe,48.86,2.35,25.6,12.0,17.8,0.0,11.9,79
2023-10-02,Paris,Europe,48.86,2.35,27.0,12.8,19.4,0.0,15.5,75
2023-10-03,Paris,Europe,48.86,2.35,21.7,11.9,17.6,7.2,25.4,74
2023-10-04,Paris,Europe,48.86,2.35,18.8,8.6,13.5,0.0,9.4,79
2023-10-05,Paris,Europe,48.86,2.35,18.9,8.9,13.5,0.0,10.1,80
2023-10-06,Paris,Europe,48.86,2.35,21.4,7.9,14.1,0.0,10.0,76
2023-10-07,Paris,Europe,48.86,2.35,24.0,9.6,15.8,0.0,9.5,77
2023-10-08,Paris,Europe,48.86,2.35,25.6,10.1,17.6,0.0,11.2,72
2023-10-09,Paris,Europe,48.86,2.35,24.4,9.9,16.7,0.0,10.2,68
2023-10-10,Paris,Europe,48.86,2.35,27.4,10.5,18.1,0.0,12.2,65
2023-10-11,Paris,Europe,48.86,2.35,24.8,10.9,17.9,0.0,17.5,63
2023-10-12,Paris,Europe,48.86,2.35,22.1,15.9,18.8,2.4,20.6,75
2023-10-13,Paris,Europe,48.86,2.35,25.1,17.0,20.7,0.2,31.4,69
2023-10-14,Paris,Europe,48.86,2.35,18.0,9.8,13.5,1.4,29.4,75
2023-10-15,Paris,Europe,48.86,2.35,13.5,6.8,9.9,0.0,11.9,70
2023-10-16,Paris,Europe,48.86,2.35,13.1,4.0,8.2,0.0,21.7,70
2023-10-17,Paris,Europe,48.86,2.35,15.9,4.6,10.7,0.0,14.0,70
2023-10-18,Paris,Europe,48.86,2.35,19.0,11.4,15.2,7.9,26.6,85
2023-10-19,Paris,Europe,48.86,2.35,20.9,14.4,16.9,4.0,27.1,84
2023-10-20,Paris,Europe,48.86,2.35,17.5,13.1,14.8,6.0,17.3,90
2023-10-21,Paris,Europe,48.86,2.35,15.1,10.8,12.9,8.0,39.5,81
2023-10-22,Paris,Europe,48.86,2.35,16.5,7.9,12.6,1.9,24.1,81
2023-10-23,Paris,Europe,48.86,2.35,11.9,7.3,10.1,4.5,16.9,91
2023-10-24,Paris,Europe,48.86,2.35,15.9,10.4,12.5,1.9,17.7,83
2023-10-25,Paris,Europe,48.86,2.35,15.1,11.1,12.8,14.7,27.5,87
2023-10-26,Paris,Europe,48.86,2.35,15.9,10.1,13.1,15.6,20.9,89
2023-10-27,Paris,Europe,48.86,2.35,15.2,9.7,12.0,4.6,25.2,86
2023-10-28,Paris,Europe,48.86,2.35,14.9,10.2,12.5,5.7,35.4,85
2023-10-29,Paris,Europe,48.86,2.35,16.1,11.4,13.4,3.1,33.2,79
2023-10-30,Paris,Europe,48.86,2.35,12.8,9.1,11.6,9.1,15.3,91
2023-10-31,Paris,Europe,48.86,2.35,14.9,7.8,11.4,0.5,22.4,84
2023-11-01,Paris,Europe,48.86,2.35,13.8,11.0,12.2,2.3,30.1,83
2023-11-02,Paris,Europe,48.86,2.35,13.9,8.9,11.7,3.2,47.0,69
2023-11-03,Paris,Europe,48.86,2.35,10.8,5.7,8.2,0.1,21.4,81
2023-11-04,Paris,Europe,48.86,2.35,14.2,7.3,10.4,11.1,33.6,83
2023-11-05,Paris,Europe,48.86,2.35,13.6,9.7,11.2,2.7,33.0,76
2023-11-06,Paris,Europe,48.86,2.35,13.1,7.7,9.9,1.1,28.5,80
2023-11-07,Paris,Europe,48.86,2.35,12.2,6.4,9.1,0.5,23.5,82
2023-11-08,Paris,Europe,48.86,2.35,12.1,6.3,9.3,10.9,31.0,86
2023-11-09,Paris,Europe,48.86,2.35,12.1,8.0,10.1,5.3,27.8,85
2023-11-10,Paris,Europe,48.86,2.35,11.5,6.3,8.5,0.6,34.5,81
2023-11-11,Paris,Europe,48.86,2.35,11.6,4.6,7.2,0.2,17.7,87
2023-11-12,Paris,Europe,48.86,2.35,13.4,6.1,9.4,10.4,22.3,89
2023-11-13,Paris,Europe,48.86,2.35,17.1,11.3,14.2,9.5,32.1,88
2023-11-14,Paris,Europe,48.86,2.35,13.2,10.1,11.6,2.5,29.2,83
2023-11-15,Paris,Europe,48.86,2.35,12.7,7.7,10.2,0.2,25.5,85
2023-11-16,Paris,Europe,48.86,2.35,10.0,6.8,8.5,12.7,26.4,93
2023-11-17,Paris,Europe,48.86,2.35,11.4,5.8,7.9,0.3,19.9,87
2023-11-18,Paris,Europe,48.86,2.35,14.4,8.2,10.8,16.2,23.9,91
2023-11-19,Paris,Europe,48.86,2.35,15.2,11.6,13.3,0.1,26.8,82
2023-11-20,Paris,Europe,48.86,2.35,12.4,9.6,10.7,4.3,32.0,82
2023-11-21,Paris,Europe,48.86,2.35,12.1,8.2,9.6,0.3,18.8,91
2023-11-22,Paris,Europe,48.86,2.35,9.2,4.1,7.0,0.0,16.0,83
2023-11-23,Paris,Europe,48.86,2.35,13.0,7.2,10.4,0.0,19.4,86
2023-11-24,Paris,Europe,48.86,2.35,11.4,2.9,8.9,0.5,25.1,76
2023-11-25,Paris,Europe,48.86,2.35,7.9,1.4,4.1,0.0,21.4,79
2023-11-26,Paris,Europe,48.86,2.35,6.8,-0.9,3.0,0.0,13.9,84
2023-11-27,Paris,Europe,48.86,2.35,9.1,4.4,6.5,5.9,21.6,87
2023-11-28,Paris,Europe,48.86,2.35,6.5,0.6,4.7,0.2,21.9,85
2023-11-29,Paris,Europe,48.86,2.35,8.4,-0.3,3.6,0.0,12.7,89
2023-11-30,Paris,Europe,48.86,2.35,6.7,-0.8,2.7,1.7,10.0,90
2023-12-01,Paris,Europe,48.86,2.35,3.7,-0.5,2.0,0.0,15.1,86
2023-12-02,Paris,Europe,48.86,2.35,3.0,-3.8,-1.0,0.0,15.6,81
2023-12-03,Paris,Europe,48.86,2.35,4.1,-2.5,0.7,0.1,21.3,72
2023-12-04,Paris,Europe,48.86,2.35,9.5,2.0,5.9,9.9,28.8,77
2023-12-05,Paris,Europe,48.86,2.35,7.9,5.7,6.8,8.3,28.5,89
2023-12-06,Paris,Europe,48.86,2.35,7.7,1.9,4.6,0.0,12.8,91
2023-12-07,Paris,Europe,48.86,2.35,6.1,2.0,4.2,7.6,18.9,89
2023-12-08,Paris,Europe,48.86,2.35,10.2,4.3,6.7,3.3,12.5,95
2023-12-09,Paris,Europe,48.86,2.35,14.1,6.3,9.4,22.1,36.6,89
2023-12-10,Paris,Europe,48.86,2.35,13.4,6.8,10.2,1.5,32.5,83
2023-12-11,Paris,Europe,48.86,2.35,12.9,7.8,10.3,0.1,24.5,87
2023-12-12,Paris,Europe,48.86,2.35,12.7,8.4,10.4,2.6,23.6,91
2023-12-13,Paris,Europe,48.86,2.35,9.9,6.2,7.9,1.6,18.6,90
2023-12-14,Paris,Europe,48.86,2.35,8.4,6.8,7.5,1.1,22.4,83
2023-12-15,Paris,Europe,48.86,2.35,9.6,4.0,7.1,1.0,10.6,93
2023-12-16,Paris,Europe,48.86,2.35,9.6,1.8,4.9,0.0,9.4,87
2023-12-17,Paris,Europe,48.86,2.35,6.9,0.3,2.7,0.0,11.6,96
2023-12-18,Paris,Europe,48.86,2.35,3.8,-0.2,1.9,0.0,12.8,93
2023-12-19,Paris,Europe,48.86,2.35,9.9,3.8,6.9,3.8,24.0,89
2023-12-20,Paris,Europe,48.86,2.35,9.5,4.3,7.7,0.0,22.1,86
2023-12-21,Paris,Europe,48.86,2.35,11.9,9.4,10.6,0.9,30.6,84
2023-12-22,Paris,Europe,48.86,2.35,10.9,9.3,10.1,1.1,30.8,79
2023-12-23,Paris,Europe,48.86,2.35,11.6,7.7,9.7,0.5,24.5,81
2023-12-24,Paris,Europe,48.86,2.35,11.6,8.2,10.3,0.1,25.6,80
2023-12-25,Paris,Europe,48.86,2.35,12.6,10.4,11.2,0.0,25.3,81
2023-12-26,Paris,Europe,48.86,2.35,11.6,10.1,10.6,0.2,22.3,83
2023-12-27,Paris,Europe,48.86,2.35,10.2,7.3,9.2,1.5,27.2,80
2023-12-28,Paris,Europe,48.86,2.35,12.1,8.2,10.2,0.0,28.1,86
2023-12-29,Paris,Europe,48.86,2.35,11.7,8.1,9.9,1.7,29.3,85
2023-12-30,Paris,Europe,48.86,2.35,11.8,7.2,9.3,0.2,24.7,88
2023-12-31,Paris,Europe,48.86,2.35,10.6,7.4,9.1,1.9,36.5,75
2024-01-01,Paris,Europe,48.86,2.35,9.8,5.8,7.8,2.9,34.1,78
2024-01-02,Paris,Europe,48.86,2.35,11.9,9.8,11.0,12.8,39.0,88
2024-01-03,Paris,Europe,48.86,2.35,12.0,8.4,9.8,2.7,32.6,83
2024-01-04,Paris,Europe,48.86,2.35,10.6,6.4,8.9,1.7,28.2,82
2024-01-05,Paris,Europe,48.86,2.35,9.1,3.3,6.6,0.0,23.9,84
2024-01-06,Paris,Europe,48.86,2.35,7.6,2.7,4.8,1.6,22.4,87
2024-01-07,Paris,Europe,48.86,2.35,4.2,0.7,2.9,0.0,21.9,83
2024-01-08,Paris,Europe,48.86,2.35,-0.3,-4.0,-1.9,0.6,21.7,70
2024-01-09,Paris,Europe,48.86,2.35,-1.4,-3.5,-2.0,0.7,16.8,65
2024-01-10,Paris,Europe,48.86,2.35,0.5,-4.0,-2.2,0.0,11.5,73
2024-01-11,Paris,Europe,48.86,2.35,1.8,-3.1,-1.4,0.0,15.5,71
2024-01-12,Paris,Europe,48.86,2.35,3.3,-2.2,1.6,0.0,15.0,84
2024-01-13,Paris,Europe,48.86,2.35,0.2,-1.8,-0.9,0.0,10.5,88
2024-01-14,Paris,Europe,48.86,2.35,0.2,-2.8,-1.4,0.0,11.2,84
2024-01-15,Paris,Europe,48.86,2.35,4.6,-4.1,0.9,0.3,17.7,78
2024-01-16,Paris,Europe,48.86,2.35,3.1,-3.8,-1.5,0.0,10.8,81
2024-01-17,Paris,Europe,48.86,2.35,7.2,-2.0,0.9,27.6,16.5,95
2024-01-18,Paris,Europe,48.86,2.35,2.8,-4.4,-0.5,6.0,21.2,87
2024-01-19,Paris,Europe,48.86,2.35,3.4,-5.1,-2.1,0.0,12.2,87
2024-01-20,Paris,Europe,48.86,2.35,1.3,-6.1,-2.9,0.0,11.8,86
2024-01-21,Paris,Europe,48.86,2.35,8.4,-2.2,4.1,0.1,33.0,76
2024-01-22,Paris,Europe,48.86,2.35,12.1,7.7,10.0,3.6,41.3,81
2024-01-23,Paris,Europe,48.86,2.35,13.0,5.8,9.0,0.5,27.0,86
2024-01-24,Paris,Europe,48.86,2.35,13.3,8.2,12.1,0.5,28.0,81
2024-01-25,Paris,Europe,48.86,2.35,12.9,9.3,10.8,1.5,16.3,90
2024-01-26,Paris,Europe,48.86,2.35,11.9,1.6,8.9,1.9,23.7,83
2024-01-27,Paris,Europe,48.86,2.35,7.4,-2.8,2.1,0.0,10.3,87
2024-01-28,Paris,Europe,48.86,2.35,9.1,-0.9,3.4,0.0,12.5,88
2024-01-29,Paris,Europe,48.86,2.35,12.6,3.4,7.7,0.0,13.5,87
2024-01-30,Paris,Europe,48.86,2.35,11.0,6.2,9.0,0.0,12.6,87
2024-01-31,Paris,Europe,48.86,2.35,11.1,2.3,6.6,0.0,14.1,85
2024-02-01,Paris,Europe,48.86,2.35,11.4,3.3,9.0,1.3,17.6,90
2024-02-02,Paris,Europe,48.86,2.35,8.9,2.6,6.1,0.0,15.2,93
2024-02-03,Paris,Europe,48.86,2.35,10.9,8.6,9.5,0.0,18.5,85
2024-02-04,Paris,Europe,48.86,2.35,12.1,8.7,9.8,0.0,20.5,80
2024-02-05,Paris,Europe,48.86,2.35,9.3,5.8,8.2,0.0,18.2,82
2024-02-06,Paris,Europe,48.86,2.35,12.4,7.6,9.9,0.0,29.9,79
2024-02-07,Paris,Europe,48.86,2.35,12.4,10.4,11.2,12.2,28.6,89
2024-02-08,Paris,Europe,48.86,2.35,13.8,10.6,12.0,6.7,30.6,88
2024-02-09,Paris,Europe,48.86,2.35,14.1,8.6,11.3,5.0,28.3,81
2024-02-10,Paris,Europe,48.86,2.35,9.9,5.4,7.9,8.0,23.4,93
2024-02-11,Paris,Europe,48.86,2.35,10.6,6.0,8.2,1.1,28.4,85
2024-02-12,Paris,Europe,48.86,2.35,10.5,2.8,5.9,0.5,13.9,88
2024-02-13,Paris,Europe,48.86,2.35,10.9,1.5,6.4,3.3,22.4,85
2024-02-14,Paris,Europe,48.86,2.35,14.7,9.4,11.5,0.5,22.7,89
2024-02-15,Paris,Europe,48.86,2.35,17.1,8.5,12.3,4.9,14.5,81
2024-02-16,Paris,Europe,48.86,2.35,13.9,5.4,11.7,3.6,24.3,86
2024-02-17,Paris,Europe,48.86,2.35,13.8,5.2,9.7,0.0,9.4,74
2024-02-18,Paris,Europe,48.86,2.35,11.6,6.4,9.0,7.9,20.8,87
2024-02-19,Paris,Europe,48.86,2.35,11.7,8.1,10.3,0.4,21.6,87
2024-02-20,Paris,Europe,48.86,2.35,10.9,6.4,8.3,0.0,14.9,86
2024-02-21,Paris,Europe,48.86,2.35,10.7,6.6,8.7,10.4,29.7,86
2024-02-22,Paris,Europe,48.86,2.35,14.2,5.3,11.0,16.2,42.5,84
2024-02-23,Paris,Europe,48.86,2.35,9.1,4.0,5.9,1.5,30.9,75
2024-02-24,Paris,Europe,48.86,2.35,8.8,1.8,5.0,4.0,28.1,82
2024-02-25,Paris,Europe,48.86,2.35,8.8,3.3,6.1,9.8,24.0,90
2024-02-26,Paris,Europe,48.86,2.35,9.0,4.8,6.7,6.4,30.7,92
2024-02-27,Paris,Europe,48.86,2.35,9.7,3.9,6.3,0.0,26.2,78
2024-02-28,Paris,Europe,48.86,2.35,10.8,-0.2,6.1,0.0,13.6,84
2024-02-29,Paris,Europe,48.86,2.35,10.3,7.8,9.3,2.8,23.5,90
2024-03-01,Paris,Europe,48.86,2.35,11.1,4.0,7.2,4.1,36.0,85
2024-03-02,Paris,Europe,48.86,2.35,8.7,4.7,6.5,11.5,24.6,89
2024-03-03,Paris,Europe,48.86,2.35,8.7,2.3,5.7,3.4,14.3,86
2024-03-04,Paris,Europe,48.86,2.35,11.2,-0.6,5.3,1.0,12.6,78
2024-03-05,Paris,Europe,48.86,2.35,9.4,4.5,6.8,7.2,18.7,84
2024-03-06,Paris,Europe,48.86,2.35,9.5,2.4,6.1,2.3,8.8,87
2024-03-07,Paris,Europe,48.86,2.35,12.9,0.9,6.4,0.0,20.1,80
2024-03-08,Paris,Europe,48.86,2.35,13.6,2.2,8.2,0.0,25.5,71
2024-03-09,Paris,Europe,48.86,2.35,13.9,5.7,9.1,4.4,27.4,76
2024-03-10,Paris,Europe,48.86,2.35,10.5,4.6,7.7,2.4,13.8,88
2024-03-11,Paris,Europe,48.86,2.35,12.1,3.5,7.4,2.0,21.8,86
2024-03-12,Paris,Europe,48.86,2.35,11.4,6.7,8.9,5.6,17.4,90
2024-03-13,Paris,Europe,48.86,2.35,14.4,7.9,11.4,0.0,16.6,83
2024-03-14,Paris,Europe,48.86,2.35,17.6,4.6,10.9,0.0,15.5,83
2024-03-15,Paris,Europe,48.86,2.35,16.1,11.1,12.9,9.7,28.9,82
2024-03-16,Paris,Europe,48.86,2.35,14.7,9.3,11.8,0.1,21.0,74
2024-03-17,Paris,Europe,48.86,2.35,15.1,8.6,11.1,6.1,15.5,91
2024-03-18,Paris,Europe,48.86,2.35,16.3,9.6,12.7,5.6,12.6,82
2024-03-19,Paris,Europe,48.86,2.35,17.4,6.1,11.7,0.0,10.0,78
2024-03-20,Paris,Europe,48.86,2.35,19.0,5.8,12.1,0.0,10.1,80
2024-03-21,Paris,Europe,48.86,2.35,18.0,6.8,12.0,0.0,9.2,81
2024-03-22,Paris,Europe,48.86,2.35,17.2,7.1,10.9,1.0,17.8,84
2024-03-23,Paris,Europe,48.86,2.35,10.7,4.8,7.4,5.3,27.9,78
2024-03-24,Paris,Europe,48.86,2.35,11.4,3.2,6.8,0.6,28.7,75
2024-03-25,Paris,Europe,48.86,2.35,12.9,1.0,7.4,0.0,21.9,72
2024-03-26,Paris,Europe,48.86,2.35,12.5,5.5,9.3,7.2,23.2,85
2024-03-27,Paris,Europe,48.86,2.35,12.6,4.7,8.1,1.2,28.6,77
2024-03-28,Paris,Europe,48.86,2.35,12.0,5.4,9.1,2.7,39.3,68
2024-03-29,Paris,Europe,48.86,2.35,13.6,8.4,10.4,6.0,23.0,79
2024-03-30,Paris,Europe,48.86,2.35,12.2,6.3,8.8,11.1,14.5,82
2024-03-31,Paris,Europe,48.86,2.35,14.1,5.7,9.7,4.3,24.2,83
2024-04-01,Paris,Europe,48.86,2.35,13.6,6.5,9.7,4.4,23.6,78
2024-04-02,Paris,Europe,48.86,2.35,13.9,7.4,10.6,0.9,34.0,74
2024-04-03,Paris,Europe,48.86,2.35,16.3,9.8,12.6,7.6,28.6,78
2024-04-04,Paris,Europe,48.86,2.35,18.2,12.1,14.2,13.3,35.3,77
2024-04-05,Paris,Europe,48.86,2.35,18.5,12.1,14.8,1.0,28.8,82
2024-04-06,Paris,Europe,48.86,2.35,24.0,12.1,17.1,0.0,23.0,67
2024-04-07,Paris,Europe,48.86,2.35,17.1,12.4,15.1,13.2,17.7,78
2024-04-08,Paris,Europe,48.86,2.35,21.3,8.1,14.3,4.7,20.2,81
2024-04-09,Paris,Europe,48.86,2.35,11.9,6.9,9.7,3.3,33.2,69
2024-04-10,Paris,Europe,48.86,2.35,15.6,4.6,9.9,0.0,13.5,71
2024-04-11,Paris,Europe,48.86,2.35,17.6,10.6,14.1,0.4,10.5,79
2024-04-12,Paris,Europe,48.86,2.35,22.8,8.9,15.6,0.0,10.9,80
2024-04-13,Paris,Europe,48.86,2.35,24.4,9.2,17.0,0.0,17.6,78
2024-04-14,Paris,Europe,48.86,2.35,19.6,9.4,13.8,0.0,16.8,74
2024-04-15,Paris,Europe,48.86,2.35,13.8,6.7,9.7,3.0,39.0,75
2024-04-16,Paris,Europe,48.86,2.35,12.9,5.9,9.0,1.2,28.3,71
2024-04-17,Paris,Europe,48.86,2.35,11.8,3.8,7.1,2.4,23.4,77
2024-04-18,Paris,Europe,48.86,2.35,11.9,2.3,7.4,1.0,14.9,71
2024-04-19,Paris,Europe,48.86,2.35,12.2,6.4,9.3,1.3,29.8,77
2024-04-20,Paris,Europe,48.86,2.35,10.2,3.2,6.7,0.2,21.0,71
2024-04-21,Paris,Europe,48.86,2.35,10.9,3.0,6.8,0.8,27.8,67
2024-04-22,Paris,Europe,48.86,2.35,10.4,2.4,6.5,0.8,18.1,71
2024-04-23,Paris,Europe,48.86,2.35,11.2,0.9,6.3,0.0,19.4,67
2024-04-24,Paris,Europe,48.86,2.35,10.6,3.0,7.3,1.2,28.1,72
2024-04-25,Paris,Europe,48.86,2.35,12.1,1.5,7.5,0.1,11.2,70
2024-04-26,Paris,Europe,48.86,2.35,15.1,3.5,9.5,7.4,18.1,79
2024-04-27,Paris,Europe,48.86,2.35,15.0,8.1,11.8,15.0,21.3,86
2024-04-28,Paris,Europe,48.86,2.35,15.4,8.2,11.9,2.5,28.3,72
2024-04-29,Paris,Europe,48.86,2.35,17.9,6.3,12.4,0.3,15.5,75
2024-04-30,Paris,Europe,48.86,2.35,18.5,9.9,13.9,2.1,22.8,83
2024-05-01,Paris,Europe,48.86,2.35,19.9,11.6,15.4,3.3,21.0,84
2024-05-02,Paris,Europe,48.86,2.35,15.1,10.4,11.8,8.6,23.8,85
2024-05-03,Paris,Europe,48.86,2.35,15.6,8.6,11.7,2.8,22.3,75
2024-05-04,Paris,Europe,48.86,2.35,14.9,6.1,10.6,0.7,12.3,82
2024-05-05,Paris,Europe,48.86,2.35,17.6,9.6,13.0,2.9,19.1,85
2024-05-06,Paris,Europe,48.86,2.35,17.1,9.7,13.5,2.8,18.1,77
2024-05-07,Paris,Europe,48.86,2.35,18.5,7.9,13.4,1.2,22.2,81
2024-05-08,Paris,Europe,48.86,2.35,16.2,8.0,12.0,0.0,15.3,77
2024-05-09,Paris,Europe,48.86,2.35,19.4,6.8,13.5,0.0,11.8,77
2024-05-10,Paris,Europe,48.86,2.35,22.5,9.1,16.2,0.0,15.1,71
2024-05-11,Paris,Europe,48.86,2.35,24.6,9.9,17.8,0.0,15.5,69
2024-05-12,Paris,Europe,48.86,2.35,24.3,11.4,17.8,12.7,13.7,78
2024-05-13,Paris,Europe,48.86,2.35,20.8,14.3,17.1,0.0,19.2,75
2024-05-14,Paris,Europe,48.86,2.35,16.0,12.9,14.5,16.1,13.9,89
2024-05-15,Paris,Europe,48.86,2.35,19.0,12.1,15.0,2.2,13.9,78
2024-05-16,Paris,Europe,48.86,2.35,18.3,11.4,14.7,3.9,13.9,75
2024-05-17,Paris,Europe,48.86,2.35,18.5,9.4,14.4,0.5,9.7,75
2024-05-18,Paris,Europe,48.86,2.35,20.0,11.6,15.2,2.9,14.3,79
2024-05-19,Paris,Europe,48.86,2.35,19.1,11.6,15.0,1.0,10.4,84
2024-05-20,Paris,Europe,48.86,2.35,21.4,10.6,15.5,4.5,13.0,82
2024-05-21,Paris,Europe,48.86,2.35,19.2,10.9,14.9,12.3,11.3,86
2024-05-22,Paris,Europe,48.86,2.35,18.7,10.8,14.8,1.4,20.2,78
2024-05-23,Paris,Europe,48.86,2.35,18.3,11.4,14.8,2.9,12.1,77
2024-05-24,Paris,Europe,48.86,2.35,18.7,10.4,14.2,1.8,18.9,82
2024-05-25,Paris,Europe,48.86,2.35,20.1,10.0,15.2,2.1,9.5,78
2024-05-26,Paris,Europe,48.86,2.35,20.5,13.3,16.6,3.3,21.4,77
2024-05-27,Paris,Europe,48.86,2.35,16.7,9.9,13.6,1.2,18.0,79
2024-05-28,Paris,Europe,48.86,2.35,16.6,9.6,13.6,3.8,22.4,84
2024-05-29,Paris,Europe,48.86,2.35,17.5,13.8,15.2,23.0,22.5,88
2024-05-30,Paris,Europe,48.86,2.35,16.3,11.1,13.5,3.7,25.0,82
2024-05-31,Paris,Europe,48.86,2.35,16.9,10.6,13.4,5.0,23.6,84
2024-06-01,Paris,Europe,48.86,2.35,14.9,11.9,13.6,1.6,22.4,83
2024-06-02,Paris,Europe,48.86,2.35,17.5,11.0,14.2,0.0,19.8,78
2024-06-03,Paris,Europe,48.86,2.35,19.8,7.4,14.4,0.1,10.5,78
2024-06-04,Paris,Europe,48.86,2.35,21.9,11.8,17.2,0.8,19.5,79
2024-06-05,Paris,Europe,48.86,2.35,18.4,11.0,15.7,0.5,17.3,76
2024-06-06,Paris,Europe,48.86,2.35,19.2,7.7,14.1,0.0,14.5,72
